date,time,group,current price,market cap,category,sector,industry,% change,volume
2026-09-17,15:29,TATACONSUM,1013.7,98974.4233,largecap,fmcg,tea,1.3599,1966538
2026-09-17,15:29,TATASTEEL,187.29,228448.6272,largecap,metals & mining,steel - large,2.3443,29397693
2026-09-17,15:29,TECHNOE,984.7,11293.2701,midcap,realty,engineering - turnkey services,1.4057,124912
2026-09-17,15:29,THEINVEST,95.52,496.9802,smallcap,financials,finance & investments,0.41,2553
2026-09-17,15:29,TINNARUBR,1000.75,1806.0796,smallcap,fmcg,miscellaneous,-0.1746,25275
2026-09-17,15:29,TITAGARH,827.15,10950.9974,midcap,industrials,engineering,1.7217,585375
2026-09-17,15:29,TTML,36.64,6885.2555,midcap,telecom-service,telecommunications - service provider,4.0318,3196332
2026-09-17,15:29,UNIDT,228.07,444.1715,smallcap,industrials,engineering,4.251,29288
2026-09-17,15:29,UNIVCABLES,1438.8,4875.3949,smallcap,industrials,cables - power,2.3911,73570
2026-09-17,15:29,URJA,9.1,488.6697,smallcap,auto,automobiles - motorcycles / mopeds,3.7628,615596
2026-09-17,15:29,USHAMART,495.65,14592.5711,midcap,metals & mining,steel - medium / small,3.5084,1122407
2026-09-17,15:29,UTKARSHBNK,14.05,2459.3017,smallcap,bank,banks - private sector,1.6643,7888005
2026-09-17,15:29,UYFINCORP,19.28,367.16,smallcap,financials,finance & investments,-0.1036,18480
2026-09-17,15:29,VAIBHAVGBL,211.35,3525.4409,smallcap,consumer discretionary,diamond cutting / jewellery,0.3275,157443
2026-09-17,15:29,VASCONEQ,30.51,685.1284,smallcap,realty,construction,3.1789,187864
2026-09-17,15:29,VENUSREM,1549.8,2051.9663,smallcap,healthcare,pharmaceuticals - indian - formulations,0.9576,13304
2026-09-17,15:29,VIKASLIFE,1.22,221.0626,smallcap,services,trading,2.521,1172333
2026-09-17,15:29,VIKRAN,56,1445.8492,smallcap,realty,transmisson line towers / equipment,-0.107,706914
2026-09-17,15:29,VIPIND,304.25,4228.1732,smallcap,plastic products,moulded luggage,2.2174,473503
2026-09-17,15:29,VMART,790.05,6255.6549,midcap,consumer discretionary,trading,0.4641,107687
2026-09-17,15:29,VSTTILLERS,4201.1001,3458.0731,smallcap,auto,automobiles - tractors,5.1195,11556
2026-09-17,15:29,WEL,69.47,930.2835,smallcap,consumer discretionary,electric equipment,0.072,397990
2026-09-17,15:29,XTGLOBAL,29.45,389.6294,smallcap,i.t,computers - software - medium / small,1.3769,31522
2026-09-17,15:29,ZEELEARN,6.85,231.0506,smallcap,i.t,computers - education,-2.8369,514594
2026-09-17,15:29,ZUARIIND,259.3,758.9735,smallcap,fmcg,sugar,1.7461,35493
2026-09-17,15:29,ZYDUSLIFE,1135.1,110473.5494,largecap,healthcare,pharmaceuticals - indian - bulk drugs & formln,2.4921,1086138
