date,time,group,ltp,vwap
2026-09-21,15:29,YUKEN,1125.8,1122.76
2026-09-21,15:29,ZIMLAB,133.65,132.89
2026-09-22,15:29,3IINFOLTD,26.03,25.85
2026-09-22,15:29,63MOONS,841.75,837.08
2026-09-22,15:29,AHCL,28.86,28.18
2026-09-22,15:29,AKCAPIT,1766.8,1760.3
2026-09-22,15:29,ALEMBICLTD,104.79,104.48
2026-09-22,15:29,ARIES,469.95,466.53
2026-09-22,15:29,ARIS,140.1,139.76
2026-09-22,15:29,ASIANENE,489.6,487.53
2026-09-22,15:29,ASIANHOTNR,385.1,380.3
2026-09-22,15:29,AURUM,222.04,220.93
2026-09-22,15:29,AVTNPL,98.26,97.15
2026-09-22,15:29,AYMSYNTEX,295.4,294.47
2026-09-22,15:29,BAFNAPH,329.95,313.98
2026-09-22,15:29,BLACKROSE,113.25,112.46
2026-09-22,15:29,BLUSPRING,125.47,125.32
2026-09-22,15:29,CHEMBONDCH,260.4,259.94
2026-09-22,15:29,DECNGOLD,225.17,222.25
2026-09-22,15:29,DEEPINDS,761.6,752.95
2026-09-22,15:29,DICIND,654.25,653.26
2026-09-22,15:29,DOLPHIN,724.3,717.77
2026-09-22,15:29,DPABHUSHAN,1469.4,1456.48
2026-09-22,15:29,EPACKPEB,250.34,248.25
2026-09-22,15:29,ESAFSFB,39.46,39.18
2026-09-22,15:29,GANDHAR,269.05,268.79
2026-09-22,15:29,GANESHBE,125.22,125.05
2026-09-22,15:29,GARUDA,181.56,179.58
2026-09-22,15:29,GCSL,639.2,628.34
2026-09-22,15:29,GLOBAL,132.23,130.99
2026-09-22,15:29,GNA,561.65,559.83
2026-09-22,15:29,GREENPLY,296.65,292.17
2026-09-22,15:29,GRPLTD,2000,1995.84
2026-09-22,15:29,HITECHCORP,329.75,329.42
2026-09-22,15:29,INDIQUBE,187.96,186.95
2026-09-22,15:29,INDSWFTLAB,405.55,404.43
2026-09-22,15:29,INVPRECQ,1395.3,1343.81
2026-09-22,15:29,IRISDOREME,66.24,66.15
2026-09-22,15:29,JINDWORLD,52.22,52.15
2026-09-22,15:29,KANPRPLA,266.75,265.08
2026-09-22,15:29,KAYA,338.35,333.71
2026-09-22,15:29,KIRANVYPAR,218.79,218.35
2026-09-22,15:29,KPL,3752.8,3738.02
2026-09-22,15:29,KRISHANA,189.55,188.32
2026-09-22,15:29,KRONOX,182.27,179.82
2026-09-22,15:29,KSL,959.15,954.77
2026-09-22,15:29,LANDMARK,510.5,507.11
2026-09-22,15:29,LIKHITHA,227.96,226.57
2026-09-22,15:29,MACPOWER,2096.5,2042.85
2026-09-22,15:29,MANAKSTEEL,107.25,106.65
2026-09-22,15:29,MBAPL,165.68,164.66
2026-09-22,15:29,MBECL,430.09,430.08
2026-09-22,15:29,MENONBE,306.7,304.64
2026-09-22,15:29,MGEL,15.52,15.5
2026-09-22,15:29,MOLDTECH,194.44,193.82
2026-09-22,15:29,MUKANDLTD,141.41,140.71
2026-09-22,15:29,MVELECTRO,877.35,876.66
2026-09-22,15:29,MVGJL,213.26,211.7
2026-09-22,15:29,NOCIL,193.89,193.55
2026-09-22,15:29,NRL,158.35,158.03
2026-09-22,15:29,PANAMAPET,481.25,480.38
2026-09-22,15:29,PARAGMILK,279.4,277.34
2026-09-22,15:29,PASUPTAC,76.37,75.11
2026-09-22,15:29,PRADPME,498.85,496.7
2026-09-22,15:29,PREMIERPOL,81.02,80.59
2026-09-22,15:29,PVP,65.35,65.01
2026-09-22,15:29,RBZJEWEL,177.78,177.09
2026-09-22,15:29,REGAAL,97.21,94.26
2026-09-22,15:29,RUBYMILLS,459.95,459.1
2026-09-22,15:29,SAKAR,1188.4,1177.69
2026-09-22,15:29,SEAMECLTD,1734.7,1724.24
2026-09-22,15:29,SGIL,636.8,634.14
2026-09-22,15:29,SHINDL,162.53,162.29
2026-09-22,15:29,SHIVAUM,515.05,468.5
2026-09-22,15:29,SMCGLOBAL,82.43,82.12
2026-09-22,15:29,SMSPHARMA,483.35,482.87
2026-09-22,15:29,SPECIALITY,149.53,148.75
2026-09-22,15:29,SREEL,279.9,279.2
2026-09-22,15:29,STEELCAS,350.15,348.51
2026-09-22,15:29,STLNETWORK,47.34,46
2026-09-22,15:29,SUBEXLTD,19.37,19.36
2026-09-22,15:29,SUNSHINE,440.4,435.03
2026-09-22,15:29,SURAKSHA,353.4,351.99
2026-09-22,15:29,SVLL,867.65,847.32
2026-09-22,15:29,TASTYBITE,9829,9822.38
2026-09-22,15:29,TBZ,665.35,659.77
2026-09-22,15:29,TECHNOCRAF,457.5,451.31
2026-09-22,15:29,TEXINFRA,115.02,114.98
2026-09-22,15:29,THEJO,2167.8999,2161.82
2026-09-22,15:29,TURTLEMINT,140.23,139.46
2026-09-22,15:29,UNIPARTS,851.7,849.77
2026-09-22,15:29,VALIANTORG,418.35,409.4
2026-09-22,15:29,VELJAN,1996.7,1980.28
2026-09-22,15:29,VENKEYS,1675.9,1670.11
2026-09-22,15:29,VENUSPIPES,2223.3,2212.63
2026-09-22,15:29,VIDHIING,359.95,358.94
2026-09-22,15:29,WELINV,2408.8999,2304.93
2026-09-22,15:29,YASHO,3959.3999,3932.2
2026-09-22,15:29,YUKEN,1137.95,1107.54
2026-09-22,15:29,ZIMLAB,133.8,133.24
2026-09-23,15:29,3BBLACKBIO,1431.6,1410.48
2026-09-23,15:29,ADVANCE,119.37,116.01
2026-09-23,15:29,AHCL,29.68,29.03
2026-09-23,15:29,AKCAPIT,1753.9,1749.94
2026-09-23,15:29,ALLCARGO,11.38,11.28
2026-09-23,15:29,APCOTEXIND,609.8,607.44
2026-09-23,15:29,ARFIN,91.42,90.48
2026-09-23,15:29,ARIES,466.95,466.54
2026-09-23,15:29,ASHIANA,391.05,388.56
2026-09-23,15:29,ASIANHOTNR,390.45,389.4
2026-09-23,15:29,AURUM,223.19,222.4
2026-09-23,15:29,BAFNAPH,336.5,313.98
2026-09-23,15:29,BEEKAY,423.25,419.37
2026-09-23,15:29,BETA,2187.8,2186.84
2026-09-23,15:29,BHAGERIA,351.75,350.02
2026-09-23,15:29,BHAGYANGR,444.65,438.5
2026-09-23,15:29,BLACKROSE,114.91,113.44
2026-09-23,15:29,BOSCH-HCIL,1769.8,1759.68
2026-09-23,15:29,CAPITALSFB,284.6,283.86
2026-09-23,15:29,CENTENKA,580.55,576.71
2026-09-23,15:29,CHEMCON,228.66,227.58
2026-09-23,15:29,CLSEL,296.25,296.18
2026-09-23,15:29,CONSOFINVT,302.5,301.54
2026-09-23,15:29,CORDELIA,112.97,112.86
2026-09-23,15:29,DCMSIL,77.46,74.22
2026-09-23,15:29,DHARMAJ,299.1,293.48
2026-09-23,15:29,DIVGIITTS,1177.1,1154.64
2026-09-23,15:29,DVL,292.2,289.46
2026-09-23,15:29,DYCL,476.9,469.46
2026-09-23,15:29,EIMCOELECO,2297.8,2292.35
2026-09-23,15:29,EMAMIPAP,115.6,115.05
2026-09-23,15:29,EPACKPEB,253.95,253.53
2026-09-23,15:29,ESAFSFB,40.69,40.33
2026-09-23,15:29,FEDDERSHOL,67.22,66.06
2026-09-23,15:29,GALAPREC,1164.2,1135.32
2026-09-23,15:29,GANESHBE,131.08,130.78
2026-09-23,15:29,GAYAPROJ,24.17,23.76
2026-09-23,15:29,GEECEE,377.95,375.37
2026-09-23,15:29,GFLLIMITED,56.74,56.66
2026-09-23,15:29,GIPCL,191.64,190.82
2026-09-23,15:29,GLOBAL,134.45,133.82
2026-09-23,15:29,GNA,596.65,581.91
2026-09-23,15:29,GREAVESCOT,206.01,205.5
2026-09-23,15:29,GRPLTD,2001.2,1998.49
2026-09-23,15:29,HALDYNGL,147.83,145.36
2026-09-23,15:29,HERITGFOOD,424.05,419.04
2026-09-23,15:29,HEXAGON,65.68,65.47
2026-09-23,15:29,HITECHCORP,334,333.86
2026-09-23,15:29,IGPL,588.95,584.31
2026-09-23,15:29,IMAGICAA,52.84,52.8
2026-09-23,15:29,INDIQUBE,192.46,191.09
2026-09-23,15:29,INDSWFTLAB,405.05,402.76
2026-09-23,15:29,INVPRECQ,1423.2,1343.81
2026-09-23,15:29,IZMO,931.15,929.76
2026-09-23,15:29,JASH,588.95,587.71
2026-09-23,15:29,JAYAGROGN,237.12,236.25
2026-09-23,15:29,JINDALPOLY,715.2,713.69
2026-09-23,15:29,JUBLCPL,2202.3999,2198.86
2026-09-23,15:29,KABRAEXTRU,732.85,714.77
2026-09-23,15:29,KAMDHENU,40.77,40.73
2026-09-23,15:29,KANORICHEM,182.24,177.08
2026-09-23,15:29,KAPSTON,585.9,582.69
2026-09-23,15:29,KDDL,4251.8999,4178.87
2026-09-23,15:29,KIRIINDUS,572.75,563.91
2026-09-23,15:29,KNAGRI,211.63,208.79
2026-09-23,15:29,KOLTEPATIL,440.05,439.51
2026-09-23,15:29,KRONOX,187.39,184.89
2026-09-23,15:29,KROSS,278.56,274.65
2026-09-23,15:29,KRYSTAL,643.65,639.89
2026-09-23,15:29,LAXMIINDIA,126.12,125.51
2026-09-23,15:29,LOKESHMACH,359.25,356.13
2026-09-23,15:29,LXCHEM,188.44,186.49
2026-09-23,15:29,MAHASTEEL,1156.8,1122.74
2026-09-23,15:29,MAHLOG,416.55,416.48
2026-09-23,15:29,MANAKSTEEL,106.62,106.25
2026-09-23,15:29,MANALIPETC,87.69,87.52
2026-09-23,15:29,MATRIMONY,544.95,543.99
2026-09-23,15:29,MGEL,15.49,15.48
2026-09-23,15:29,MODISONLTD,472.8,471.82
2026-09-23,15:29,MOLDTECH,199.88,196.72
2026-09-23,15:29,MOTISONS,18.89,18.5
2026-09-23,15:29,MPSLTD,2691.2,2674.84
2026-09-23,15:29,MUKANDLTD,157.11,153.26
2026-09-23,15:29,MUNJALAU,107.27,107.24
2026-09-23,15:29,MVGJL,221.29,218.98
2026-09-23,15:29,NITINSPIN,617.8,615.97
2026-09-23,15:29,NITTAGELA,1730.2,1713.73
2026-09-23,15:29,NOCIL,206.3,205.7
2026-09-23,15:29,NRL,166.26,165.63
2026-09-23,15:29,OCCLLTD,155.17,153.76
2026-09-23,15:29,OMAXE,123.13,121.53
2026-09-23,15:29,ONWARDTEC,294,292.81
2026-09-23,15:29,ORIENTBELL,391.5,389.29
2026-09-23,15:29,ORIENTHOT,143.58,143.44
2026-09-23,15:29,PASUPTAC,79.82,78.86
2026-09-23,15:29,PITTIENG,1167.1,1155.43
2026-09-23,15:29,PNGSREVA,525.95,520.71
2026-09-23,15:29,POLYPLEX,1117.1,1116.62
2026-09-23,15:29,PREMEXPLN,675.15,673.18
2026-09-23,15:29,PREMIERPOL,96.72,94.2
2026-09-23,15:29,PRIMESECU,296.35,294.42
2026-09-23,15:29,PVP,68.61,68.07
2026-09-23,15:29,RADHIKAJWE,71.92,71.29
2026-09-23,15:29,RATNAVEER,331.4,331.04
2026-09-23,15:29,RAYMONDREL,671.45,662.02
2026-09-23,15:29,RGL,170.48,168.05
2026-09-23,15:29,RISHABH,738.95,734.75
2026-09-23,15:29,RML,1356.7,1356.52
2026-09-23,15:29,ROLEXRINGS,183.58,182.38
2026-09-23,15:29,RPGLIFE,3025.3999,2957.47
2026-09-23,15:29,RSWM,225.28,224.98
2026-09-23,15:29,SALSTEEL,85.02,84.05
2026-09-23,15:29,SAMBHV,158.22,156.92
2026-09-23,15:29,SANATHAN,506.35,503.24
2026-09-23,15:29,SANGHVIMOV,441.75,439.19
2026-09-23,15:29,SARLAPOLY,100.03,99.48
2026-09-23,15:29,SAYAJIHOTL,327,319
2026-09-23,15:29,SEAMECLTD,1752.7,1744.4
2026-09-23,15:29,SGIL,668.5,668.1
2026-09-23,15:29,SHANTIGOLD,288.07,282.53
2026-09-23,15:29,SHAREINDIA,219.98,219.69
2026-09-23,15:29,SHINDL,164.13,162.86
2026-09-23,15:29,SIGACHI,31.34,31.21
2026-09-23,15:29,SIGNPOST,273.9,271.47
2026-09-23,15:29,SOFTTECH,491.85,491.78
2026-09-23,15:29,SOMANYCERA,596.3,592.09
2026-09-23,15:29,SREEL,293.89,292.18
2026-09-23,15:29,STALLION,224.26,223.26
2026-09-23,15:29,STEELCAS,359.7,355.11
2026-09-23,15:29,STLNETWORK,49.7,49.58
2026-09-23,15:29,STYLEBAAZA,378.05,372.92
2026-09-23,15:29,SUBEXLTD,22.08,21.77
2026-09-23,15:29,SURAKSHA,355.35,353.35
2026-09-23,15:29,SUTLEJTEX,38.95,38.71
2026-09-23,15:29,SUVEN,341.85,341.8
2026-09-23,15:29,SVLL,861.3,857.43
2026-09-23,15:29,TARSONS,335.45,334.97
2026-09-23,15:29,TASTYBITE,10180,10087.69
2026-09-23,15:29,TBZ,692.45,687.83
2026-09-23,15:29,TCPLPACK,4003,3992.37
2026-09-23,15:29,TECHNOCRAF,475.65,474.5
2026-09-23,15:29,TEXINFRA,123.47,122.57
2026-09-23,15:29,THEJO,2173.5,2173.41
2026-09-23,15:29,TIL,259.09,257.62
2026-09-23,15:29,TIRUPATIFL,78.34,78.21
2026-09-23,15:29,UFBL,722.1,720.09
2026-09-23,15:29,UFLEX,670.45,667.83
2026-09-23,15:29,ULTRAMAR,439.15,434.93
2026-09-23,15:29,UNICHEMLAB,573.2,566.85
2026-09-23,15:29,UNIPARTS,861.2,860.98
2026-09-23,15:29,VELJAN,2051.2,2046.71
2026-09-23,15:29,VIDHIING,359.85,358.8
2026-09-23,15:29,VINCOFE,183.79,180.77
2026-09-23,15:29,VISAKAIND,96.08,95.94
2026-09-23,15:29,VOEPL,515.1,512.04
2026-09-23,15:29,VSSL,413.6,412.32
2026-09-23,15:29,WELINV,2457,2304.93
2026-09-23,15:29,YASHO,4144.7002,4100.25
2026-09-23,15:29,YUKEN,1138.9,1130.16
2026-09-23,15:29,ZIMLAB,133.56,133.38
2026-09-24,15:29,ACSTECH,80.37,77.4
2026-09-24,15:29,ALEMBICLTD,107.18,106.31
2026-09-24,15:29,ARIS,141.92,141.29
2026-09-24,15:29,ASIANHOTNR,389.5,385.93
2026-09-24,15:29,BAFNAPH,343.2,313.98
2026-09-24,15:29,BEEKAY,426.4,425.85
2026-09-24,15:29,BHAGERIA,359.65,351.23
2026-09-24,15:29,BLSE,326.7,324.85
2026-09-24,15:29,BLUSPRING,140.56,139.06
2026-09-24,15:29,BODALCHEM,195.08,194.53
2026-09-24,15:29,DCMSIL,85.2,80.67
2026-09-24,15:29,DEEPINDS,766,761.64
2026-09-24,15:29,DHARMAJ,300.55,298.83
2026-09-24,15:29,EIMCOELECO,2304.3999,2298.77
2026-09-24,15:29,EMAMIPAP,115.54,115.06
2026-09-24,15:29,EMKAY,272.55,271.26
2026-09-24,15:29,EXICOM,164.64,164.55
2026-09-24,15:29,GEECEE,371.95,362.2
2026-09-24,15:29,GFLLIMITED,54.93,54.92
2026-09-24,15:29,GLOBAL,141,139.44
2026-09-24,15:29,GREAVESCOT,221.83,218.51
2026-09-24,15:29,GYFTR,169.67,169.21
2026-09-24,15:29,HINDOILEXP,172.81,172.36
2026-09-24,15:29,HITECHCORP,331.55,331.3
2026-09-24,15:29,IKIO,205.03,204.77
2026-09-24,15:29,INDIAGLYCO,306,298.55
2026-09-24,15:29,INDIQUBE,194.06,193.46
2026-09-24,15:29,INDNIPPON,1315.9,1291.87
2026-09-24,15:29,INVPRECQ,1451.6,1343.81
2026-09-24,15:29,JAGSNPHARM,243.97,241.42
2026-09-24,15:29,KABRAEXTRU,806.1,795.84
2026-09-24,15:29,KAMDHENU,40.34,40.23
2026-09-24,15:29,KANORICHEM,191.33,190.29
2026-09-24,15:29,KNAGRI,213.63,212.79
2026-09-24,15:29,KRONOX,196.75,196.05
2026-09-24,15:29,MAHASTEEL,1211.9,1204.39
2026-09-24,15:29,MATRIMONY,538.55,536.41
2026-09-24,15:29,MAZDA,267.55,266.72
2026-09-24,15:29,MERCURYEV,38.87,38.57
2026-09-24,15:29,MGEL,15.63,15.5
2026-09-24,15:29,MMWL,14.38,14.21
2026-09-24,15:29,OCCLLTD,159.69,158.83
2026-09-24,15:29,ORIENTBELL,391.05,390.07
2026-09-24,15:29,PANAMAPET,480.6,479.93
2026-09-24,15:29,PNGSREVA,523.85,518.57
2026-09-24,15:29,PREMEXPLN,680.5,680.1
2026-09-24,15:29,PRIMESECU,299.7,299.35
2026-09-24,15:29,RACLGEAR,1679.8,1679.11
2026-09-24,15:29,RAYMONDREL,708.3,702.99
2026-09-24,15:29,RSWM,220.51,219.83
2026-09-24,15:29,SADHNANIQ,2.82,2.74
2026-09-24,15:29,SALSTEEL,89.27,88.56
2026-09-24,15:29,SARLAPOLY,99.99,99.74
2026-09-24,15:29,SATIN,226.15,224.74
2026-09-24,15:29,SHINDL,162.78,161.24
2026-09-24,15:29,SHREEPUSHK,492.15,486.79
2026-09-24,15:29,SOTL,726.5,725.47
2026-09-24,15:29,SPECIALITY,151.37,151.15
2026-09-24,15:29,SPORTKING,210.85,210.68
2026-09-24,15:29,STEELCAS,357.8,355.26
2026-09-24,15:29,STLNETWORK,52.01,51.62
2026-09-24,15:29,SURAKSHA,356,354.61
2026-09-24,15:29,TECHNOCRAF,475.05,474.07
2026-09-24,15:29,THEJO,2168.8,2159.27
2026-09-24,15:29,TIL,256.16,255.31
2026-09-24,15:29,TNPL,148.94,146.8
2026-09-24,15:29,TRANSPEK,1358.6,1346.88
2026-09-24,15:29,VALIANTLAB,123.15,121.53
2026-09-24,15:29,VELJAN,2067.8999,2032.01
2026-09-24,15:29,WELINV,2457,2304.93
2026-09-24,15:29,WINDLAS,1093.8,1088.59
2026-09-24,15:29,XTRANET,313.71,307.18
2026-09-24,15:29,YUKEN,1127.75,1127.22
2026-09-24,15:29,ZIMLAB,137.82,136.24
2026-09-25,15:29,20MICRONS,217.58,216.89
2026-09-25,15:29,3BBLACKBIO,1456.2,1415.89
2026-09-25,15:29,ACSTECH,84.38,83.34
2026-09-25,15:29,ADOR,1638.9,1629.04
2026-09-25,15:29,ADVANCE,123.12,121.89
2026-09-25,15:29,AHCL,31.51,30.29
2026-09-25,15:29,AKCAPIT,1754,1750.29
2026-09-25,15:29,ANDHRSUGAR,95.41,95.16
2026-09-25,15:29,ANTELOPUS,1261.7,1236.91
2026-09-25,15:29,APCOTEXIND,599.4,595.6
2026-09-25,15:29,ARFIN,90.31,89.29
2026-09-25,15:29,ARIES,473.3,472.31
2026-09-25,15:29,ARROWGREEN,905.8,891.26
2026-09-25,15:29,ASHIANA,389.7,387.41
2026-09-25,15:29,ASIANENE,487.75,483.1
2026-09-25,15:29,ASIANHOTNR,394.35,392.51
2026-09-25,15:29,ASTAR,698.7,683.23
2026-09-25,15:29,AURUM,222.45,221.47
2026-09-25,15:29,AVADHSUGAR,796.5,779.87
2026-09-25,15:29,BAFNAPH,350.05,313.98
2026-09-25,15:29,BAJAJHIND,20.78,20.63
2026-09-25,15:29,BHAGERIA,394.6,390.98
2026-09-25,15:29,BIRLACABLE,362.45,351.22
2026-09-25,15:29,BLACKROSE,115.82,115.15
2026-09-25,15:29,BLUSPRING,145.12,143.51
2026-09-25,15:29,BODALCHEM,202.02,199.56
2026-09-25,15:29,BOSCH-HCIL,1811.6,1801.81
2026-09-25,15:29,BUILDPRO,1276.1,1273.84
2026-09-25,15:29,CENTENKA,570.95,565.51
2026-09-25,15:29,CHEMBONDCH,254.95,254.16
2026-09-25,15:29,CHEMCON,227.84,226.87
2026-09-25,15:29,CLSEL,294.7,293.18
2026-09-25,15:29,CONFIPET,88.28,87.45
2026-09-25,15:29,DALMIASUG,428.75,421.37
2026-09-25,15:29,DATAMATICS,807.6,805.21
2026-09-25,15:29,DBOL,122.25,119.6
2026-09-25,15:29,DEEPINDS,781.1,780.93
2026-09-25,15:29,DHAMPURSUG,174.67,173.03
2026-09-25,15:29,DICIND,656.5,651.59
2026-09-25,15:29,DIFFNKG,430.45,430.32
2026-09-25,15:29,DMCC,305.35,301.6
2026-09-25,15:29,DVL,289.75,288.87
2026-09-25,15:29,DWARKESH,45.01,43.85
2026-09-25,15:29,EIMCOELECO,2301.6001,2294.03
2026-09-25,15:29,EPACKPEB,245.38,244.02
2026-09-25,15:29,ESAFSFB,42.86,41.93
2026-09-25,15:29,FILATEX,106.94,105.79
2026-09-25,15:29,FMGOETZE,482.6,474.43
2026-09-25,15:29,GALAPREC,1148.6,1136.05
2026-09-25,15:29,GANDHAR,261.65,261.19
2026-09-25,15:29,GAYAPROJ,22.91,22.88
2026-09-25,15:29,GCSL,653.45,643.91
2026-09-25,15:29,GEOJITFSL,81.51,81.17
2026-09-25,15:29,GFLLIMITED,57.29,55.91
2026-09-25,15:29,GHCLTEXTIL,139.12,138.6
2026-09-25,15:29,GIPCL,185.84,184.98
2026-09-25,15:29,GRPLTD,1999,1995.91
2026-09-25,15:29,GUFICBIO,423.75,421.72
2026-09-25,15:29,HALDYNGL,145.46,144.96
2026-09-25,15:29,HARSHA,462.05,458.73
2026-09-25,15:29,HINDOILEXP,173.38,173.26
2026-09-25,15:29,HLEGLAS,441.1,433.05
2026-09-25,15:29,IGPL,593.15,592.31
2026-09-25,15:29,IKIO,205.43,203.23
2026-09-25,15:29,IMAGICAA,52.29,52.28
2026-09-25,15:29,INDIAGLYCO,309.9,309.79
2026-09-25,15:29,INDIQUBE,198.94,198.52
2026-09-25,15:29,INDNIPPON,1318.2,1301.26
2026-09-25,15:29,INDOAMIN,136.5,135.63
2026-09-25,15:29,INDOCO,254.46,250.75
2026-09-25,15:29,INVPRECQ,1480.6,1343.81
2026-09-25,15:29,IRISDOREME,66.15,65.81
2026-09-25,15:29,JASH,593.85,585.87
2026-09-25,15:29,JAYAGROGN,234.84,233.86
2026-09-25,15:29,JGCHEM,620.1,612.32
2026-09-25,15:29,JTLIND,91.16,90.99
2026-09-25,15:29,JUBLCPL,2210.1001,2190.26
2026-09-25,15:29,KABRAEXTRU,846.4,839.81
2026-09-25,15:29,KAMATHOTEL,237.13,234.78
2026-09-25,15:29,KAMDHENU,39.96,39.94
2026-09-25,15:29,KANORICHEM,198.55,193.85
2026-09-25,15:29,KECL,126.17,124.64
2026-09-25,15:29,KILITCH,224.27,222.34
2026-09-25,15:29,KOPRAN,284.53,279.08
2026-09-25,15:29,KRISHANA,187.24,186.34
2026-09-25,15:29,KRONOX,206.58,206.15
2026-09-25,15:29,LIKHITHA,230.23,229.33
2026-09-25,15:29,MACPOWER,2062.5,2048.54
2026-09-25,15:29,MAGADSUGAR,551.45,550.91
2026-09-25,15:29,MAHASTEEL,1232.1,1201.49
2026-09-25,15:29,MANAKCOAT,129.91,129.68
2026-09-25,15:29,MANAKSTEEL,105.08,102.18
2026-09-25,15:29,MANALIPETC,84.65,84.16
2026-09-25,15:29,MANGLMCEM,1028.6,1026.54
2026-09-25,15:29,MATRIMONY,535.4,534.99
2026-09-25,15:29,MAWANASUG,149.64,145.03
2026-09-25,15:29,MAZDA,280.05,279.68
2026-09-25,15:29,MBAPL,168.47,167.52
2026-09-25,15:29,MERCURYEV,39.65,39.2
2026-09-25,15:29,MGEL,15.99,15.98
2026-09-25,15:29,MMP,460.25,456.22
2026-09-25,15:29,MMWL,15.09,15.07
2026-09-25,15:29,MODISONLTD,444.05,442.75
2026-09-25,15:29,MPSLTD,2666.8999,2637.42
2026-09-25,15:29,MUFIN,133.02,132.5
2026-09-25,15:29,MUKANDLTD,167.05,163.21
2026-09-25,15:29,MUKKA,27.4,27.24
2026-09-25,15:29,MUNJALAU,109.02,107.67
2026-09-25,15:29,MVELECTRO,813.8,809.09
2026-09-25,15:29,MVGJL,224.38,222.6
2026-09-25,15:29,NAHARINDUS,132.9,131.59
2026-09-25,15:29,NILKAMAL,1884,1866.31
2026-09-25,15:29,NITINSPIN,612.35,609.32
2026-09-25,15:29,NOVARTIND,1965.6,1956.9
2026-09-25,15:29,NPST,1796.3,1780.77
2026-09-25,15:29,NRAIL,677.25,667.88
2026-09-25,15:29,OAL,533.65,530.01
2026-09-25,15:29,OCCLLTD,167.67,167.12
2026-09-25,15:29,ORIENTBELL,407.55,403.48
2026-09-25,15:29,ORIENTCER,47.8,47.73
2026-09-25,15:29,ORIENTHOT,140.93,140.7
2026-09-25,15:29,PARAGMILK,268.9,266.95
2026-09-25,15:29,PDMJEPAPER,94.47,93.97
2026-09-25,15:29,PITTIENG,1162.4,1158.87
2026-09-25,15:29,PRABHA,230.87,229.69
2026-09-25,15:29,PREMEXPLN,680.35,680.31
2026-09-25,15:29,PRIMESECU,301.9,301.74
2026-09-25,15:29,PRIORITY,311.73,309.58
2026-09-25,15:29,QUADFUTURE,547.5,536.39
2026-09-25,15:29,RACLGEAR,1686.5,1677.75
2026-09-25,15:29,RATNAVEER,333.95,333.8
2026-09-25,15:29,RBZJEWEL,180.87,176.87
2026-09-25,15:29,REGAAL,89.98,89.58
2026-09-25,15:29,RICOAUTO,132.23,132.18
2026-09-25,15:29,RISHABH,711.8,708.51
2026-09-25,15:29,ROLEXRINGS,195.35,191.24
2026-09-25,15:29,RPGLIFE,3050.6001,3014.37
2026-09-25,15:29,RSWM,218.34,217.76
2026-09-25,15:29,SADHNANIQ,2.82,2.75
2026-09-25,15:29,SALSTEEL,93.6,93.14
2026-09-25,15:29,SAMBHV,159.12,157.04
2026-09-25,15:29,SANGAMIND,619.9,610.8
2026-09-25,15:29,SANGHVIMOV,456,454.7
2026-09-25,15:29,SARLAPOLY,100.29,100.09
2026-09-25,15:29,SATIN,236.65,231.92
2026-09-25,15:29,SBC,53.02,50.91
2026-09-25,15:29,SGIL,642.5,640.25
2026-09-25,15:29,SHALPAINTS,76.85,76.43
2026-09-25,15:29,SHANTIGOLD,325.68,315.47
2026-09-25,15:29,SHAREINDIA,209.62,208.98
2026-09-25,15:29,SHINDL,161.16,160.92
2026-09-25,15:29,SHIVALIK,408.45,406.28
2026-09-25,15:29,SMCGLOBAL,85.6,85.52
2026-09-25,15:29,SOFTTECH,479.8,477.8
2026-09-25,15:29,SOMANYCERA,618.05,609.23
2026-09-25,15:29,SPORTKING,213.62,212.09
2026-09-25,15:29,STALLION,225.76,223.09
2026-09-25,15:29,STLNETWORK,54.61,54.13
2026-09-25,15:29,STOVEKRAFT,814.4,812.72
2026-09-25,15:29,STYLEBAAZA,375.8,374.84
2026-09-25,15:29,SUBEXLTD,21.41,20.94
2026-09-25,15:29,SUNSHINE,437.45,437.21
2026-09-25,15:29,SVLL,834.7,825.27
2026-09-25,15:29,SYNCOMF,20.05,20
2026-09-25,15:29,TASTYBITE,9856,9829.03
2026-09-25,15:29,TATVA,1793.2,1783.55
2026-09-25,15:29,TBZ,655.6,651.68
2026-09-25,15:29,TECHNOCRAF,491.05,487.96
2026-09-25,15:29,THEJO,2185,2175.82
2026-09-25,15:29,TNPL,151.6,151.4
2026-09-25,15:29,UDS,207.9,206.2
2026-09-25,15:29,UFLEX,664.2,657.16
2026-09-25,15:29,UGARSUGAR,64.03,62.75
2026-09-25,15:29,ULTRAMAR,425.3,424.06
2026-09-25,15:29,UNICHEMLAB,549.7,548.88
2026-09-25,15:29,UNIPARTS,847.2,846.16
2026-09-25,15:29,UNITEDPOLY,46.81,46.61
2026-09-25,15:29,UNIVPHOTO,547.25,541.37
2026-09-25,15:29,UTTAMSUGAR,293.15,290.02
2026-09-25,15:29,VALIANTLAB,124.87,124.21
2026-09-25,15:29,VELJAN,2094.7,2078.76
2026-09-25,15:29,VENUSREM,1668.4,1665.88
2026-09-25,15:29,VIDYAWIRES,90.54,89.98
2026-09-25,15:29,VINCOFE,184.15,183.93
2026-09-25,15:29,VISHNU,697.65,697.58
2026-09-25,15:29,VOEPL,512.3,507.36
2026-09-25,15:29,VSSL,411.5,410.2
2026-09-25,15:29,WELINV,2499.8999,2304.93
2026-09-25,15:29,WELSPLSOL,55,54.08
